segment_121|truebador kabitako sanrakshak 
segment_122|naitik katha sahityama yasko sthan pahilo manincha 
segment_123|keralako ayurveda chikitsa parampara shatabdiayaundekhhi chaldai aayeko cha 
segment_124|san unnaisa saya atthatarma kimale ok unaki patni choihilai apaharana garne aadesh dinu bhayeko 
segment_125|sudam thapa ra sindhu mallabich bhayeko ramailo kurakani abashya hernuhos 
segment_126|unle parti sena janatako suraksha garnupardacha majabuta banaunu parcha 
segment_127|maile kasailai shiksha dien aaphno rang thoparne duragraha rakheko chaina 
segment_128|debraj bhattako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_129|wikipedia lekhma jodine qr kod 
segment_130|kalpnik roleplaying khel 
segment_131|bharatiya samajik udyami 
segment_132|kim jong unle aaphai shasan chalauna nasakunjel sammaka lagi taayak nayabi rahne katipay bishleshanako anuman 
segment_133|belayatako londanako westministerma raheko anglican church 
segment_134|germaniko uttar rainwestphalia raheko jilla 
segment_135|premaraj khatriko janma sudurpashchim nepalko baitadi jillama bhayeko ho 
segment_136|glenari hotelko dui restaurant chan euta rishi rodama arko angden rodama 
segment_137|dakshin amerikako andes kshetrama paribaarle mukhyata boleko bhasa 
segment_138|armeniyako bimanaharuko suchi 
segment_139|king lear mahan angrejii natakkar william shakespearedbara likhit bishwa prasiddha natak 
segment_140|sathi muri phalne jagga raker garaepachhi subba niyukta garinthyo 
segment_141|kichakawdha bhanne thaun jhapa jillako prithbinagar gabisama cha 
segment_142|muralidhar awasthiko janma sudurpashchim nepalko baitadi jillama bhayeko ho 
segment_143|damodar kunda nepalko pashchimanchal bikas kshetrako dhaulagiri anchalko mustang jillama awasthit hindu dharmawlambiko nikai mahattapurna maanine kunda ho 
segment_144|chayalisaun efaiaes alpine ski bishwa kup mausam 
segment_145|sibil bank limitedko sibil capital market limitedlai sahayak kampani banaune sambandhanma samjhauta gareko cha 
segment_146|amerikii charitra abhineta ra aawaj abhineta 
segment_147|francheli abbott kabi ra sangit byabasthapak 
segment_148|yuticiko egharako samay offset suchak 
segment_149|ekchalisaun efaiaes alpine ski bishwa kup mausam 
segment_150|ice hoki championshipt 
segment_151|rusko sanghiya bishay rusko cry 
segment_152|binary taaraharuko barga 
segment_153|unnaisa saya chayannabbe ra santanaabbema colombiyali football byabasayikako pahilo shreni 
segment_154|ti madhye ek prajatima jibaanuko sankraman pachhi rog laagdaina jibaanulai jibanta rakhne kaam garcha 
segment_155|keshab upretiko janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_156|kasganj bharataka saharharu madhyeko euta sahar ho 
segment_157|bahraun shatabdika francheli lekhak ra dharmasastri 
segment_158|unle sanaidekhi chhoralai netaka rupama aghi sareko pani bibhinna report aayeko cha 
segment_159|bharat sitoula nepalka pop gayak hun 
segment_160|mahakali anchal ayurveda aushadhalayama chikitsak sewa suru nikai barsa bhaisakeko cha 
segment_161|sthapana kaaladekhhi nai saipal ekaedmile rastriya tatha sthaniya sipalai badhaba dindai aayeko cha 
segment_162|yaslai angrejima black baaj bhanincha 
segment_163|godawari kshetrama bibhinna prakritik ramaniya kshetraharu chan 
segment_164|mahendra bik deuda giti albumaharuko sampadan karya garne gardathe 
segment_165|afrikii great lake 
segment_166|chalchitraharuko biishleshan ra mulyankana 
segment_167|dui hajar bahrako ukraine sansadiya nirbachan 
segment_168|jhankar thapako janma sudurpashchim nepalko acham jillama bhayeko ho 
segment_169|pubamai nadi ilam jillaka char pramukh nadimadhye ek ho 
segment_170|shiramemorial aspatalma dekha pareko samasya yo bhanda aghi kunai pani aspatalma dekhieko thiena 
segment_171|narendra raj regmi gayika manju mahat tatha nayika sumina ghimireko visesh prastuti bhayo 
segment_172|bhakta bahadur dhamiko janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_173|amerikii gayak gitkaar 
segment_174|telik antarrastriya model angrejii school euta uchchstako school ho 
segment_175|francheli kabi ra trbor 
segment_176|bimala pantako janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_177|uttari italima raheko venetako sahar 
segment_178|yuticiko char saya tis patak offset suchak 
segment_179|rusko jillama raheko sahari ilaka 
segment_180|australiyali pharmula ban champion 
segment_181|kalotauke matta nepalma paine ek prakarako charako nama ho 
segment_182|momo star restaurantama paine momo anya thaunama painebhanda nikai pharak cha 
segment_183|karyalayaka nimitt pramukh lokaraj panta ra suchana adhikrit sharma raksaulama raheko bharatiya bhansar karyalayama gayeka thie 
segment_184|germaniko kolonako sahar quarter nambar panch saya sat 
segment_185|uhale rastriya naachgharma jaagir khaanda nai kalakarita suru garnubhayeko 
segment_186|amerikii byabashi ra rajnitigya 
segment_187|bp koirala swasthya bigyan pratishthan purbaanchalako dharanama awasthit cha 
segment_188|madhyamapaschimanchal kshetriya aspatal madhyamapaschimanchalako surkkhetma awasthit cha 
segment_189|colombiyali lekhak ra patrakaar 
segment_190|pushpa boharako janma sudurpashchim nepalko darchula jillama bhayeko ho 
segment_191|san unnaisa saya athasi ma chris pariwar honolulu hawaima basaisarai gareka thie 
segment_192|uhaan barishtha kalakar hariprasad rimalkii shrimati hunuhuncha 
segment_193|aaphno abhibyaktima ma imaandaar chhu 
segment_194|jilla ayurveda swasthyakendrale jillama bhayeka anya kendraharulai awashyak aushadhi pradan garcha 
segment_195|frens kitchen restaurentako sthaapanaaka sathai euta nayan aayam pani thapieko cha 
segment_196|panauti jatrama bhairab bhadrakali jatra huncha 
segment_197|bihibaar suru hune sadhaaran barsa 
segment_198|italian chitrakaar ra sangitakar 
segment_199|purbottar poland ra rusama raheko nadi 
segment_200|euta shoshit pidit rushta abhibyaktilai tapain sunnos 
segment_201|chubhas ganatantrako rajdhaniako kendriya rusama raheko sahar 
segment_202|electronaaharu protonaaharu ra neutronaaharu bhanda anya kehi sankuchit bhayeko tarako prakaar 
segment_203|kirantbhitra dherai tharaharu raheko hunale bibhinna bhasa lipi skritihaaru raheka chan 
segment_204|francheli nana lekhak biddhaan ra abbes 
segment_205|nepali bhaashaka nibandha lekhak tatha madan puraskar pustakaalayaka sansthapak dikshitale baanaras hindu bishwabidyalayabata snaatakopaadhi prapta gareka chan 
segment_206|sanyukta rajya amerikako californiako los angelesma raheko niji anusandhan bishwabidalaya 
segment_207|swastik itle anumati lieko cha 
segment_208|shakti sangamtantra tatha barah puranaama gokarneswar jaleswarako mahaatmyako barau gariakole yahanko gokarna nikai prachin tirtha raheko bujhincha 
segment_209|yasa jillalai trichalisd gabis euta upamahanagarpalika euta nagarpalika tehrabata ilaka chaarbata nirbachan kshetrama bibhajan gariyo 
segment_210|wikimedia bahubijalpi prishtha 
segment_211|komal niraula purana gayak hun 
segment_212|unaki aama ilaki sabaibhanda manaparne shrimati bhayeko bataiyeko cha 
segment_213|rasiyako kaliningrad oblastama raheko nadi 
segment_214|ekers spektral bargikaaranama jyoti barga dbitiya bhayeko tara 
segment_215|unle mitrata todne kramama aaphna baalasakhaa premadhbaj pradhansanga pani duri badhaae 
segment_216|raja gyanendra shaahale daijo bakas diyeko gharjaggaa jabarajasti sarkari trustama rakhiyeko bhandai purbaadhirajakumari preranaarajyalakshmi singh nyaayaka lagi sarbochcha adalat pugin 
segment_217|lumbini anchal ayurveda aushadhaalayale yasa kshetraka jantalai nikai ramro sewa puryayeko cha 
segment_218|jamaikan amerikii mahila char saya meter olympic daud 
segment_219|francheli hasyakalakar ra abhineta 
segment_220|kalibanggaabata prapta hal ankit rekhahaaru prapta bhayeka hun yo siddha gardacha yahanka manab krishak thie 
segment_221|panch akashgangako samuh 
segment_222|khel jasma bal uchcha gol postama gol garna purna toli hunchan 
segment_223|dui hajarako aitihasik upanyas 
segment_224|cyubako sinphuegos prantama raheko sahar 
segment_225|gayan kshetrama ramesh sunaraako mahattapurna yogdan cha 
segment_226|unnaisa saya atsatthima colombiyali football byabasayikako pahilo shreni 
segment_227|khaakiko point tyahi rangako jaketama dekhine kimako pahiran bishwamai hit bhayo 
segment_228|yasa lekhma shaahkai mataalai thap pushti garine prayas garieko 
segment_229|chetabahaadur taamrakaarako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_230|visesh yantrikataa bhayeko ra khagoliya jankari pradarshan garne ghadi 
segment_231|ti dui netaale kievama taar paarieko ek shanti prastaabalaai masako laijaandaichhan tara tyasko bibaranhaaru bhane sarbajanik garieko chaina 
segment_232|aarniko rajmarg khulnu purba nagarakot kathmandu upatyakaaka purbi jillaaharuaka lagi euta prasiddha naakako rupama raheko thiyo 
segment_233|pumori parbat sagarmatha dekhi ath kilometer pashchimama aabasthit cha 
segment_234|bhojpur jilla aspatalako nirman hun laagiraheako bhabanako budhbar shilanyaas garieko cha 
segment_235|germaniko markiskar kreisama raheko nagarpalika 
segment_236|amerikii abhinetri ra gaayakagitakaar 
segment_237|rato hyperagent tara 
segment_238|nepalma hal thuprai niji samudayik tatha sarkari aspatal rahe 
segment_239|yahanko sthaaniya rakshi baajaraamaa bandachha baansaka bhaandaama paskiinchha 
segment_240|francheli prakritik bisheshagya ra kiraako bisheshagya 
segment_241|amerikii sainya natak ba parahri prakriyaagat kalpnik television shrinkhala 
segment_242|kalakbahaadur pariyaarako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_243|tribhuwan chandra military aspatalle sainik jawaan tatha uniharuka paribaraajan pani upachaar garne gareko cha 
segment_244|rusi chitrakaar ra graphic kalakar 
segment_245|yuticiko dasako samay offset suchak 
segment_246|tista nadima romanchak khel raftingako suruaat garieko 
segment_247|nirdhaaran garne jasle sampatiko gunadbaara sankhya parimaarjan garchan 
segment_248|khaaste tal nepalma kaski jillaabhitra lekhanath nagarapaalikaka sat taalamaadhye euta tal ho 
segment_249|aajasamma yahanko sahityako prarambhik awasthaako barema prakash parna yasto kunai grantha prapta bhayeko chaina 
segment_250|sark kshayarog kendra nepalma raheka cha ra yasle sark kshetrakai kshayarogihaaruako upachaar gardacha 
segment_251|yi kshetrama samanya philait samuhaaka chattan 
segment_252|germaniko uttar rainwestphaliyako jillama raheko nagar 
segment_253|kunti thagunako janma sudurpashchim nepalko darchula jillama bhayeko ho 
segment_254|chandrasingh saudako janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_255|switzerlandma aupacharik shiksha an matribhaashaasangai angrezi german ramrosanga bolna sakanuhunchha 
segment_256|pidit kalakar ebam gayak sugam pokhrelle dherai gitaharu gaeka chan 
segment_257|sthaliya gulabi grilled chyauako jinas 
segment_258|bauddha banshaabaliharuama sataun kiranti raja jitedaastiko samayama gautam buddha nepal khaldoma aayeko prsang ullekh paincha 
segment_259|purano francheli troubher 
segment_260|chuttiko samayama chrisale newyork ra bostonama staarkidako pahilo rastriya concert tour da space tourma bhag lie 
segment_261|dui aayaamik bhektar ra graphicsaka lagi khula manak 
segment_262|sangit jagataka prasiddha sangitakar bhaktaraaj acharya bhayeka thie 
segment_263|dherai samayaabadhimaa purba kolumbi maso amerikako itihaas bhaagahaaru 
segment_264|pabitrta bhandariko janma sudurpashchim nepalko acham jillama bhayeko ho 
segment_265|prarambhik italian renaisance chitrakaar 
segment_266|brain digit iti salusion barshik rupama karodaunaako munaapha kamaeyko cha 
segment_267|latin git kabi 
segment_268|pahile kamjor bhaisakeka uttaraka phasalako awastha jhana khasakeyo 
segment_269|sloveniyai pashusastri ra paaristhitik shaastri 
segment_270|kapilbastu jillako uttari kshetrama mahendra rajmarg tatha sandhikharka sadakama raheko gorusinge bajar yasa kshetrako pramukh byaparik kendra ho 
segment_271|gautam buddha bimansthal nepalko rajdhani kathmandubaata dui saya nabbe kilometer tada sidharthanagrama raheko bimansthal ho 
segment_272|francheli charan ra prarambhik film abhinetri 
segment_273|madhyayugin gayak ba sangitakaar 
segment_274|arabi aitihasik ra puratattik sahar 
segment_275|panchakanya shabdale bibhinna artha din sakcha 
segment_276|dakshin afrikako pashchimi kepama raheko sahar 
segment_277|puratan grik chikitsak 
segment_278|unnaisa saya bisako german film 
segment_279|kichchak badhako utkhannaama puratattik samagri pela parekole euta sabhyatako binaas arko sabhyatako bikas bhayeko bataaincha 
segment_280|ekmatra afrikii thula talharu 
segment_281|huundama basai sari aune paryatak charaaharule bishajari tal jagadishapur tal tatha ghodaaghodi tal lagayatka kshetrama aaphna hiaunde baas bisaauchhana 
segment_282|amerikii television shrinkhalaharuako episodako suchi 
segment_283|renu bishat kesi nepali gayika hun 
segment_284|dhanaa joshiko janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_285|spainako madridako chamartinako chhineki jilla 
segment_286|british andai rak samuh 
segment_287|ayurveda aspatalma dheraile upachaar nagaraae pani aajabholi yasko lokapriyataa badhieko cha 
segment_288|ekirita kshetriya chip nihit kampyutar processor 
segment_289|kiyulako purbama barubaa gabis pashchimama mahaankaal gabis uttarama helambu gabis dakshinma paalchok gabis 
segment_290|rusko ganatantra ra sanghiya bishay 
segment_291|philippinesako bukindononn prantama raheko sahar 
segment_292|senator ra roman samrajyako itihaskar 
segment_293|ram hardware and meshinari saplaryasale nirman sambandhi awashyak sabai khale saman bikri garcha 
segment_294|men belt sasaano graha 
segment_295|lakhmi paalikaa deuda gitaharu nikai lokapriya chan 
segment_296|dui hajar paaitaalis salama narayanagopal gurubaacharyyale sarbaprathama yo puraskar prapta garnubhayeko thiyo 
segment_297|purbi sanyukta rajyama raheko nadi 
segment_298|bhutaani shailima baneko ek dherai sundar matha nature interpretes senter kendra cha 
segment_299|chandrakaanta joshiko janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_300|yi duitai prabal mata chan 
segment_301|kathmandu sthit naksaalako prachin nama jonjondinga tathya pushti bhayo 
segment_302|purba asiyaali bhasa 
segment_303|sangita shaahaaka gitaharu jhai pani lokapriya chan 
segment_304|lithuaniyako samajik loktantrik rajnitik parti 
segment_305|germaniko saksonima raheko gaun 
segment_306|francheli bibhag ronama raheko nadi 
segment_307|phirta chaliraheko purba amerikii football 
segment_308|kashmiri matta nepalma paine ek prakarako charako nama ho 
segment_309|bachchu kailash bahadur basnet prasiddha nama bachchu kailash lokapriya nepali gayak hun 
segment_310|chitra paneruko janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_311|not euta rupama khelnaaka lagi ra arko notama chhito slidhaaru ba glidhaaru garna banaaieko ho 
segment_312|panchakanya gabisama yasa dharmik sthalama baisaakh shukla purnimako jhyaamte melaa lagdacha 
segment_313|linkan uchcha madhyamik bidyalay kathmandu upatyakako euta lokapriya bidyalay ho 
segment_314|mahila bhutako nama 
segment_315|chandrabaahaadur thapako janma sudurpashchim nepalko bajhang jillama bhayeko ho 
segment_316|yo tehraun sataabdi ma sattaisauna barsa 
segment_317|panchakanya madhyamanchal bikas kshetra narayani anchalko chitawan jillama awasthit gaun bikas samiti 
segment_318|yo gitma shanti thatalako sangit cha 
segment_319|tin saya tin purush ra tin saya chabbis mahila chan 
segment_320|dherai ramro tara klastar 
segment_321|hami sadhai adarsh kirana pasalama saman kinne gardachhauna 
segment_322|purnaa joshiko janma sudurpashchim nepalko doti jillama bhayeko ho 
segment_323|yasto upanibesh dakshin amerika ra philippinsaka speni upanibeshahaaruu tatha east indijaaka dutch kshetraharu belayati aakramanaharuaka lagi sahayak hun sakchan 
segment_324|nepal industrial and commercial bank limitedko nepalko byabasayik bikasama thulo bhumika kheleko cha 
segment_325|mayaa boharako janma sudurpashchim nepalko dadeldhura jillama bhayeko ho 
segment_326|francheli bahraun shatabdima kronikalar 
segment_327|russia kajkistan chin ra mongoliyaamaa raheka parbatahaaru 
segment_328|yasa bibaadalai kaberi bibad bhandachhana 
segment_329|pashchimi ghaatahaaru parbat shreni hun jun bharatako 
segment_330|kichhakabaadha bikasako guruyojanaa taar garne kshetralai antarik baahya paryatakako gantabya sthal banauna sakine nischit cha 
segment_331|kaalopuchchhre kasadari nepalma paine ek prakarako charako nama ho 
segment_332|karkapetrikle sattais jana shaasaakale ek saya trisatthi barsa shasan gareko lekhdachhan 
segment_333|tilakasinha pyaalako janma sudurpashchim nepalko baitadi jillama bhayeko ho 
segment_334|kalo akshar kamal dikshitdbara lekhiyeko kriti ho 
segment_335|dakshin australiyako rajdhani 
segment_336|pis nepal dot kamale shanti ra amanchayanaako dherai pakshaharuako ujaagar gareko cha 
segment_337|tilicho tal bishwako sabaibhanda badhi uchaimama raheko taalamaarumadhyeko ek ho 
segment_338|sudurpashchimaka harish chandra kathaayataaka gitaharu tyattikaai lokapriya chan 
segment_339|montenegroma bhayeko yo khelako suruma nai rasiyaka goalkipar igor ekinafebhamathi aakraman bhayeko thiyo 
segment_340|germanima raheko thaun 
segment_341|da sip restaurant bar ra launjako sthaapanaama nikai thulo kharcha bhayeko thiyo bhanincha 
segment_342|ramesh balayar sudurpashchimaka lokapriya gayak hun 
segment_343|austria itali germania belayat sloveniya aadi bibhinna rashtraharubata pani sahayog prapta hune silasilaa jari raheko cha 
segment_344|bharatako gujaraat sahar 
segment_345|jilla ayurveda swasthyakendra paatanale aaphno ekaiharuako rupama gramin bhegama shakhaharu kholne bhayeko cha 
segment_346|panchakulaa bharataka saharharu euta sahar ho 
segment_347|yasko pahilo prati dui hajar ekkaaisama prakashit bhayeko 
segment_348|kathmandu grilako sthapana nepalma nayan prayog garieko kura sambandhit byaktile batayeka chan 
segment_349|dosro chimeko tesro rajkumar ra biumontako tesro gananaa 
segment_350|wardwaid webamaa samagriharuko prastuti ra samrachanako lagi prayog garine mark up bhasa 
